GID;"COD_CIRCUITO";"TURNO_HORARIO";X;Y
66728;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579652.3740368724;6137922.389695493
67133;"CH_DU_RM_CL_08      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578044.0531389652;6137995.159064906
62637;"C_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574607.7101060668;6140661.307795155
68556;"CH_DU_RM_CL_06      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576811.5473540397;6137385.764167332
68612;"CH_DU_RM_CL_11      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578850.0834609891;6138439.28290232
68735;"F_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579703.2196371927;6145630.238305311
68192;"C_DU_RM_CL_04       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";574087.8101675666;6143198.850994323
62549;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579562.7133395572;6138131.14825625
68992;"C_DU_RM_CL_04       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";574363.6524534287;6142984.24325395
69532;"G_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";568668.9295742598;6148640.5476405695
69632;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576219.992835113;6139434.499895621
100973;"C_DU_RM_CL_02       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";572167.9498797565;6141806.754997018
61567;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579075.6553233376;6137961.145500876
68613;"CH_DU_RM_CL_08      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578090.5802617687;6138174.084968607
68693;"F_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580929.7579879091;6142040.288506761
70672;"CH_DU_RM_CL_13      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577798.8343355969;6139092.5656189965
70952;"CH_DU_RM_CL_02      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576488.9683736081;6136480.272059006
72052;"C_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573877.7443569049;6139628.934518523
101833;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573363.048242117;6140263.053793712
101852;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573458.2171918546;6140020.428763653
102012;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";572558.8572696456;6140378.232327622
69372;"F_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579449.0208548907;6144468.039014438
69633;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576213.8092602334;6139548.1825414775
69992;"F_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579286.0177989557;6144078.6084350785
60888;"C_DU_RM_CL_05       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";575134.2105492324;6142039.403343507
73154;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578849.6408366731;6143150.878040684
73712;"G_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570820.0744830846;6146285.343501341
73972;"F_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";581393.810732807;6145441.558369329
74192;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580525.7360618182;6141154.949511519
74272;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579248.4001070124;6141644.129628489
79854;"C_DU_RM_CL_15       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575545.9459731008;6141362.373359593
101727;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574146.0935023698;6140209.584338561
101732;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573387.854426646;6139973.483307221
63636;"F_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580885.3647906781;6141749.818559102
81192;"C_DU_RM_CL_15       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575504.7920816354;6141133.625289708
101772;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574252.5408846037;6140073.039132965
101792;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573722.8742188255;6139680.192204438
62399;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579070.1623189965;6137509.894117845
62448;"G_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570395.7659591055;6147903.521589207
62453;"G_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570173.0794659329;6149070.494774284
62470;"G_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";571097.3079108625;6147616.166870922
63552;"CH_DU_RM_CL_11      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579230.0290651033;6138499.987995413
106892;"A_DU_RM_CL_113      ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";567741.4482346376;6141608.78617497
62450;"G_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570793.8636329984;6149100.065775432
64252;"C_DU_RM_CL_02       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573129.7107388865;6140517.323868677
64414;"F_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";584427.8287923492;6142288.14232813
64736;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579370.0044871963;6141264.203310548
63548;"CH_DU_RM_CL_11      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578922.373229672;6138510.971113612
63991;"C_DU_RM_CL_14       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576397.1773689988;6140845.579450709
63996;"G_DU_RM_CL_14       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";571678.8343222914;6152872.820634909
64552;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576906.9426162217;6137368.995629855
64732;"F_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579676.4007882132;6141841.09114083
62063;"CH_DU_RM_CL_03      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577560.8793216177;6135857.882941317
62372;"CH_DU_RM_CL_08      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578110.9550516454;6137981.882071864
83912;"G_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";568546.0827198646;6149047.281434114
84733;"G_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Vespertino (14 a 22 hrs.)                                                                                                                                                                                                                                 ";570742.2181517067;6147556.84704616
85472;"F_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578602.7928330636;6145476.93489482
85512;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580939.7470416472;6141142.478995348
87213;"C_DU_RM_CL_10       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575258.6972508561;6139977.017284161
87473;"C_DU_RM_CL_08       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";573927.0845303502;6139999.404908557
64132;"C_DU_RM_CL_03       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573339.9237634684;6142022.752266901
64196;"B_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574364.0885992821;6138439.002717054
65496;"CH_DU_RM_CL_11      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578416.5734081618;6138379.814853909
82373;"C_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574744.5250379477;6139052.45682796
83732;"B_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574120.5465401526;6137868.578827521
87552;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576237.4990654932;6139613.297638956
87572;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576231.8578920456;6139609.926965605
60889;"C_DU_RM_CL_03       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573878.0134620427;6141467.673443442
64002;"C_DU_RM_CL_06       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";573781.0783294569;6141247.760833572
82372;"C_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574651.9667284208;6139094.141911776
82433;"C_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574818.0312304617;6139267.746752861
83699;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579722.6013080637;6137503.5412818715
84592;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579837.6117550619;6141148.326628904
84732;"G_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Vespertino (14 a 22 hrs.)                                                                                                                                                                                                                                 ";570520.2909720497;6147269.597249974
81132;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576934.6160517992;6136626.4101723125
83153;"F_DU_RM_CL_04       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";577960.9298801261;6143299.871561058
62053;"CH_DU_RM_CL_03      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577543.0076996317;6136079.372669975
63588;"CH_DU_RM_CL_12      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576550.2102348941;6138184.569678394
63999;"C_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575395.3793051288;6140000.402001167
64680;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579176.2975654735;6142206.699248148
82673;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578908.8208992757;6142092.748461946
85072;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579750.189133953;6140785.672452815
87378;"C_DU_RM_CL_14       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576140.8938078397;6140324.380434545
87493;"C_DU_RM_CL_07       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574422.156004267;6140534.094616483
88094;"C_DU_RM_CL_10       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574611.3390147211;6140423.683503939
89072;"CH_DU_RM_CL_02      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577104.4078046966;6136360.051657166
66672;"CH_DU_RM_CL_07      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578096.9220099539;6136794.40827883
66726;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579625.639608601;6137905.862958016
66729;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579650.5512349447;6137921.052974079
66732;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579587.6068351907;6138088.903023585
67117;"CH_DU_RM_CL_12      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576505.6141074386;6137759.610861044
67893;"CH_DU_RM_CL_03      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577571.7537249133;6135322.5602682885
68012;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576985.0759602169;6136836.412148207
68153;"F_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579110.738965994;6145450.894370318
83633;"C_DU_RM_CL_01       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";571530.7370623822;6141075.993509222
85832;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578960.0969358276;6142477.516777392
86712;"F_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579497.0890383075;6145562.291473652
91272;"C_DU_RM_CL_11       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575487.4304252227;6139316.074979662
91373;"G_DU_RM_CL_14       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570684.8619267866;6152392.565369851
91612;"C_DU_RM_CL_01       ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";572281.0531351672;6141580.872282303
91672;"G_DU_RM_CL_12       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";570377.3100267345;6147262.658640623
92152;"CH_DU_RM_CL_07      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578401.9502541659;6136830.410492684
93013;"C_DU_RM_CL_04       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";574191.655924556;6142980.914195314
93232;"CH_DU_RM_CL_02      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576957.6547422104;6136205.282906309
66273;"CH_DU_RM_CL_07      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577956.3611982891;6137024.16687057
66352;"CH_DU_RM_CL_13      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577189.7618262342;6138821.325693685
66673;"C_DU_RM_CL_14       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575622.2728874832;6140608.3265249785
66730;"CH_DU_RM_CL_10      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";579733.2234936489;6138076.190319442
90373;"F_DU_RM_CL_05       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";579224.3891273544;6143402.195850807
90432;"F_DU_RM_CL_03       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578970.1863541432;6141789.260436195
91452;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576264.8164884063;6140300.226625121
91558;"C_DU_RM_CL_10       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";574448.172077797;6140404.366248898
92174;"CH_DU_RM_CL_13      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";577731.1144457468;6138894.992534868
92194;"CH_DU_RM_CL_09      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578550.620457909;6136640.495295635
60900;"B_DU_RM_CL_02       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";575660.8864952804;6138981.054670666
60921;"C_DU_RM_CL_04       ";"MARTES JUEVES Y SABADOS CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                      ";574363.8127843533;6142815.157951514
68374;"CH_DU_RM_CL_05      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";576886.1051941849;6136693.395678882
68633;"CH_DU_RM_CL_08      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578089.4468309381;6138166.025965068
94112;"CH_DU_RM_CL_11      ";"DOMINGOS, MARTES Y JUEVES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                    ";578446.5177973439;6139025.58378988
94492;"C_DU_RM_CL_13       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Nocturno (22 a 06 hrs.)                                                                                                                                                                                                                                   ";576941.191036622;6140158.886693547
66952;"F_DU_RM_CL_01       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";580761.0098608523;6141556.638636435
66957;"F_DU_RM_CL_09       ";"LUNES, MIERCOLES Y VIERNES CON FERIADOS LABORABLES: Matutino (06 a 14 hrs.)                                                                                                                                                                                                                                   ";578664.0025152046;6145789.0429727
